scheduler_name,run_label,seed,transition_index,source_profile_id,target_profile_id,source_sequence_index,target_sequence_index,pair_category,predicted_ms,measured_ms,absolute_error,relative_error,interaction_residual,shared_object_count,source_only_object_count,target_only_object_count,same_node_runtime,same_rootfs,same_repo_baseline,same_dependency_view,same_build_tool,same_test_tool,same_native_bundle,measured_reuse_ms,measured_switch_ms,measured_reload_ms,measured_invalidate_ms,measured_cleanup_ms,shared_object_ids,cold_object_ids
random,random_seed_53,53,21,swesmith/homebridge__homebridge.3a341e08,swesmith/balderdashy__sails.ffebacc5,23,7,diff_node_diff_rootfs|low_overlap|native_abi_change|rootfs_change,37239.725965,33213.760235,4025.965729,0.121214,-4025.965729,0,7,6,False,False,False,False,False,False,False,0.0,11.357465500000002,33202.40277,0.0,0.0,,dependency_view:balderdashy__sails.ffebacc5:root:05b5a7170832986f;node_runtime:18.19.1:linux:x86_64:glibc:abi109;repo_baseline:balderdashy__sails:ffebacc58c27f878c9373702bc3a3f91a02bca0c;rootfs:node_18-slim;source_overlay:balderdashy__sails.ffebacc5:root;test_transform_cache:balderdashy__sails.ffebacc5:root:mocha:8d9a655c7243
random,random_seed_53,53,22,swesmith/balderdashy__sails.ffebacc5,swesmith/fabricjs__fabric.js.6742471c,7,18,diff_node_diff_rootfs|low_overlap|native_abi_change|rootfs_change,142186.905964,130149.89504,12037.010924,0.092486,-12037.010924,0,6,9,False,False,False,False,False,False,False,0.0,11.357465500000002,130138.537575,0.0,0.0,,build_cache:fabricjs__fabric.js.6742471c:root:typescript:bdce61823eab;dependency_view:fabricjs__fabric.js.6742471c:root:56b6543f933cb2b3;native_binary_bundle:fabricjs__fabric.js.6742471c:root:canvas:115;node_runtime:20.19.1:linux:x86_64:glibc:abi115;repo_baseline:fabricjs__fabric.js:6742471c23e5fd8afbb1282246b4b785455c8c17;rootfs:node_20-slim;source_overlay:fabricjs__fabric.js.6742471c:root;test_transform_cache:fabricjs__fabric.js.6742471c:root:playwright:bdce61823eab;test_transform_cache:fabricjs__fabric.js.6742471c:root:vitest:bdce61823eab
random,random_seed_53,53,23,swesmith/fabricjs__fabric.js.6742471c,swesmith/bluesky-social__social-app.cbd48c85,18,8,same_node_same_rootfs|same_build_tool,125078.489473,96190.556682,28887.932791,0.30032,-28887.932791,2,7,5,True,True,False,False,True,False,False,16.393405,0.0494345,96174.113843,0.0,0.0,node_runtime:20.19.1:linux:x86_64:glibc:abi115;rootfs:node_20-slim,build_cache:bluesky-social__social-app.cbd48c85:root:typescript:4a9667753d9f;dependency_view:bluesky-social__social-app.cbd48c85:root:109982c53979748a;repo_baseline:bluesky-social__social-app:cbd48c855a57f1a294f4b7362eaadb505bf5f9f6;source_overlay:bluesky-social__social-app.cbd48c85:root;test_transform_cache:bluesky-social__social-app.cbd48c85:root:jest:4a9667753d9f
random,random_seed_53,53,24,swesmith/bluesky-social__social-app.cbd48c85,swesmith/OpenCut-app__OpenCut.e84c0cfd,8,42,diff_node_diff_rootfs|low_overlap|native_abi_change|rootfs_change,130253.277461,116266.710034,13986.567427,0.120297,-13986.567427,0,7,6,False,False,False,False,False,False,False,0.0,11.357465500000002,116255.352569,0.0,0.0,,build_cache:OpenCut-app__OpenCut.e84c0cfd:root:turbo:f3e6c1048a0e;dependency_view:OpenCut-app__OpenCut.e84c0cfd:root:34da0118cee1c5ca;node_runtime:unknown.x-unavailable:linux:x86_64:glibc:abiunknown;repo_baseline:OpenCut-app__OpenCut:e84c0cfda6784abb9bcb72aae757233cd8951780;rootfs:unknown;source_overlay:OpenCut-app__OpenCut.e84c0cfd:root
random,random_seed_53,53,25,swesmith/OpenCut-app__OpenCut.e84c0cfd,swesmith/iamkun__dayjs.c8a26460,42,25,diff_node_diff_rootfs|low_overlap|native_abi_change|rootfs_change,144398.36861,129364.053864,15034.314745,0.116217,-15034.314745,0,6,8,False,False,False,False,False,False,False,0.0,11.357465500000002,129352.696399,0.0,0.0,,build_cache:iamkun__dayjs.c8a26460:root:babel:9ed6e5f7fd04;dependency_view:iamkun__dayjs.c8a26460:root:c68f1e093a72eecf;node_runtime:18.19.1:linux:x86_64:glibc:abi109;repo_baseline:iamkun__dayjs:c8a26460d89a2ee9a7d3b9cafa124ea856ee883f;rootfs:node_18-bullseye;source_overlay:iamkun__dayjs.c8a26460:root;test_transform_cache:iamkun__dayjs.c8a26460:root:jest:9ed6e5f7fd04;test_transform_cache:iamkun__dayjs.c8a26460:root:karma:9ed6e5f7fd04
random,random_seed_53,53,26,swesmith/iamkun__dayjs.c8a26460,swesmith/refined-github__refined-github.d4a7c3fb,25,49,diff_node_diff_rootfs|low_overlap|native_abi_change|rootfs_change,237941.566138,212417.003664,25524.562474,0.120163,-25524.562474,0,8,8,False,False,False,False,False,False,False,0.0,11.357465500000002,212405.646198,0.0,0.0,,build_cache:refined-github__refined-github.d4a7c3fb:root:rollup:aa1f302ca640;build_cache:refined-github__refined-github.d4a7c3fb:root:typescript:aa1f302ca640;dependency_view:refined-github__refined-github.d4a7c3fb:root:e375b9cbe15b1aee;node_runtime:22.23.2:linux:x86_64:glibc:abi127;repo_baseline:refined-github__refined-github:d4a7c3fbfebff5f39a3760effbea7273dea0d01c;rootfs:node_22-slim;source_overlay:refined-github__refined-github.d4a7c3fb:root;test_transform_cache:refined-github__refined-github.d4a7c3fb:root:vitest:aa1f302ca640
random,random_seed_53,53,27,swesmith/refined-github__refined-github.d4a7c3fb,swesmith/GitbookIO__gitbook.81f8ddcf,49,22,diff_node_diff_rootfs|low_overlap|native_abi_change|rootfs_change,230607.093781,205868.331749,24738.762032,0.120168,-24738.762032,0,8,7,False,False,False,False,False,False,False,0.0,11.357465500000002,205856.974283,0.0,0.0,,build_cache:GitbookIO__gitbook.81f8ddcf:root:changesets:88b89ad9c0ff;build_cache:GitbookIO__gitbook.81f8ddcf:root:turbo:88b89ad9c0ff;dependency_view:GitbookIO__gitbook.81f8ddcf:root:b1ab37fbc3435ed4;node_runtime:unknown.x-unavailable:linux:x86_64:glibc:abiunknown;repo_baseline:GitbookIO__gitbook:81f8ddcf27ec398a33b6f676a81e9a791b673ce2;rootfs:unknown;source_overlay:GitbookIO__gitbook.81f8ddcf:root
random,random_seed_53,53,28,swesmith/GitbookIO__gitbook.81f8ddcf,swesmith/josdejong__jsoneditor.0319b213,22,28,diff_node_diff_rootfs|low_overlap|native_abi_change|rootfs_change,237679.619261,212417.003664,25262.615598,0.118929,-25262.615598,0,7,8,False,False,False,False,False,False,False,0.0,11.357465500000002,212405.646198,0.0,0.0,,build_cache:josdejong__jsoneditor.0319b213:root:babel:be56cc981d38;build_cache:josdejong__jsoneditor.0319b213:root:gulp:be56cc981d38;dependency_view:josdejong__jsoneditor.0319b213:root:fba013e11b2e4bd9;node_runtime:20.19.1:linux:x86_64:glibc:abi115;repo_baseline:josdejong__jsoneditor:0319b2131df47f1220d74e3ff174d5c02973ec7d;rootfs:node_20-slim;source_overlay:josdejong__jsoneditor.0319b213:root;test_transform_cache:josdejong__jsoneditor.0319b213:root:mocha:be56cc981d38
random,random_seed_53,53,29,swesmith/josdejong__jsoneditor.0319b213,swesmith/enzymejs__enzyme.61e1b47c,28,17,diff_node_diff_rootfs|same_test_tool|low_overlap|native_abi_change|rootfs_change,144922.262363,129364.053864,15558.208498,0.120267,-15558.208498,0,8,8,False,False,False,False,False,True,False,0.0,11.357465500000002,129352.696399,0.0,0.0,,build_cache:enzymejs__enzyme.61e1b47c:root:lerna:4103008f3c25;dependency_view:enzymejs__enzyme.61e1b47c:root:414c164bd62a9324;node_runtime:18.19.1:linux:x86_64:glibc:abi109;repo_baseline:enzymejs__enzyme:61e1b47c4bdc4509b2ac286c0d3ae3df172d26f0;rootfs:node_18-slim;source_overlay:enzymejs__enzyme.61e1b47c:root;test_transform_cache:enzymejs__enzyme.61e1b47c:root:karma:4103008f3c25;test_transform_cache:enzymejs__enzyme.61e1b47c:root:mocha:4103008f3c25
random,random_seed_53,53,30,swesmith/enzymejs__enzyme.61e1b47c,swesmith/foambubble__foam.2cac8162,17,19,same_node_diff_rootfs|same_build_tool|low_overlap|rootfs_change,130237.956872,116266.710034,13971.246838,0.120165,-13971.246838,1,7,5,True,False,False,False,True,False,False,0.0,11.357465500000002,116255.352569,0.0,0.0,node_runtime:18.19.1:linux:x86_64:glibc:abi109,build_cache:foambubble__foam.2cac8162:root:lerna:2510f8df8165;dependency_view:foambubble__foam.2cac8162:root:8118db77d559a658;repo_baseline:foambubble__foam:2cac816272157f3a964b30adf4f29c0b2973cce8;rootfs:node_18;source_overlay:foambubble__foam.2cac8162:root
random,random_seed_53,53,31,swesmith/foambubble__foam.2cac8162,swesmith/Redocly__redoc.d41fd46f,19,47,same_node_diff_rootfs|low_overlap|rootfs_change,244736.864341,218965.675579,25771.188762,0.117695,-25771.188762,1,5,8,True,False,False,False,False,False,False,0.0,11.357465500000002,218954.31811300002,0.0,0.0,node_runtime:18.19.1:linux:x86_64:glibc:abi109,build_cache:Redocly__redoc.d41fd46f:root:typescript:68063787fe82;build_cache:Redocly__redoc.d41fd46f:root:webpack:68063787fe82;dependency_view:Redocly__redoc.d41fd46f:root:398d8eda0bb00a78;repo_baseline:Redocly__redoc:d41fd46f7cbee86bf83dc17b7ec51baf54f72a54;rootfs:node_18-slim;source_overlay:Redocly__redoc.d41fd46f:root;test_transform_cache:Redocly__redoc.d41fd46f:root:cypress:68063787fe82;test_transform_cache:Redocly__redoc.d41fd46f:root:jest:68063787fe82
random,random_seed_53,53,32,swesmith/Redocly__redoc.d41fd46f,swesmith/ReactiveX__rxjs.c15b37f8,47,45,diff_node_diff_rootfs|low_overlap|native_abi_change|rootfs_change,130253.277461,116266.710034,13986.567427,0.120297,-13986.567427,0,9,6,False,False,False,False,False,False,False,0.0,11.357465500000002,116255.352569,0.0,0.0,,build_cache:ReactiveX__rxjs.c15b37f8:root:nx:2403aec3ebd5;dependency_view:ReactiveX__rxjs.c15b37f8:root:c5fbb2e88b68c3b9;node_runtime:20.19.1:linux:x86_64:glibc:abi115;repo_baseline:ReactiveX__rxjs:c15b37f81ba5f5abea8c872b0189a70b150df4cb;rootfs:node_20-slim;source_overlay:ReactiveX__rxjs.c15b37f8:root
random,random_seed_53,53,33,swesmith/ReactiveX__rxjs.c15b37f8,swesmith/Netflix__falcor.39d64776,45,38,diff_node_diff_rootfs|low_overlap|native_abi_change|rootfs_change,137325.802942,122815.381949,14510.420992,0.118148,-14510.420992,0,6,7,False,False,False,False,False,False,False,0.0,11.357465500000002,122804.024484,0.0,0.0,,build_cache:Netflix__falcor.39d64776:root:gulp:8290bb56acfc;dependency_view:Netflix__falcor.39d64776:root:missing;node_runtime:18.19.1:linux:x86_64:glibc:abi109;repo_baseline:Netflix__falcor:39d64776cf9d87781b2791615dcbae73b2bcd2e1;rootfs:node_18-slim;source_overlay:Netflix__falcor.39d64776:root;test_transform_cache:Netflix__falcor.39d64776:root:jest:8290bb56acfc
random,random_seed_53,53,34,swesmith/Netflix__falcor.39d64776,swesmith/remy__nodemon.daad5c16,38,50,same_node_same_rootfs,24730.46562,6704.830964,18025.634655,2.688455,-18025.634655,2,5,4,True,True,False,False,False,False,False,132.289401,0.0494345,6572.492129,0.0,0.0,node_runtime:18.19.1:linux:x86_64:glibc:abi109;rootfs:node_18-slim,dependency_view:remy__nodemon.daad5c16:root:e2111c2b7033d511;repo_baseline:remy__nodemon:daad5c162919fa6abff53be16832bdf55f2204ad;source_overlay:remy__nodemon.daad5c16:root;test_transform_cache:remy__nodemon.daad5c16:root:mocha:93608e3893b6
random,random_seed_53,53,35,swesmith/remy__nodemon.daad5c16,swesmith/marko-js__marko.24b9402c,50,30,diff_node_diff_rootfs|same_test_tool|low_overlap|native_abi_change|rootfs_change,231622.144871,213202.84484,18419.300031,0.086393,-18419.300031,0,6,9,False,False,False,False,False,True,False,0.0,11.357465500000002,213191.487374,0.0,0.0,,build_cache:marko-js__marko.24b9402c:root:changesets:ae9158e5e102;build_cache:marko-js__marko.24b9402c:root:typescript:ae9158e5e102;dependency_view:marko-js__marko.24b9402c:root:4dafb814ddc2f538;native_binary_bundle:marko-js__marko.24b9402c:root:esbuild:115;node_runtime:20.19.1:linux:x86_64:glibc:abi115;repo_baseline:marko-js__marko:24b9402cd54c3a74f200da0f79dd19350995a9ba;rootfs:node_20-slim;source_overlay:marko-js__marko.24b9402c:root;test_transform_cache:marko-js__marko.24b9402c:root:mocha:ae9158e5e102
random,random_seed_53,53,36,swesmith/marko-js__marko.24b9402c,swesmith/Automattic__mongoose.5f57a5bb,30,4,diff_node_diff_rootfs|same_test_tool|low_overlap|native_abi_change|rootfs_change,37239.725965,33213.760235,4025.965729,0.121214,-4025.965729,0,9,6,False,False,False,False,False,True,False,0.0,11.357465500000002,33202.40277,0.0,0.0,,dependency_view:Automattic__mongoose.5f57a5bb:root:f4a039d5d472a10b;node_runtime:18.19.1:linux:x86_64:glibc:abi109;repo_baseline:Automattic__mongoose:5f57a5bbb2e8dfed8d04be47cdd17728633c44c1;rootfs:node_18-bullseye;source_overlay:Automattic__mongoose.5f57a5bb:root;test_transform_cache:Automattic__mongoose.5f57a5bb:root:mocha:0f744702c7e7
random,random_seed_53,53,37,swesmith/Automattic__mongoose.5f57a5bb,swesmith/jaredpalmer__formik.91475adb,4,27,same_node_diff_rootfs|low_overlap|rootfs_change,230758.115812,212417.003664,18341.112148,0.086345,-18341.112148,1,5,7,True,False,False,False,False,False,False,0.0,11.357465500000002,212405.646198,0.0,0.0,node_runtime:18.19.1:linux:x86_64:glibc:abi109,build_cache:jaredpalmer__formik.91475adb:root:changesets:be61650024fa;build_cache:jaredpalmer__formik.91475adb:root:turbo:be61650024fa;dependency_view:jaredpalmer__formik.91475adb:root:0ea1f56b0c1e2753;repo_baseline:jaredpalmer__formik:91475adbf33579561e580eceea0c031f4ec2e992;rootfs:node_18-slim;source_overlay:jaredpalmer__formik.91475adb:root;test_transform_cache:jaredpalmer__formik.91475adb:root:playwright:be61650024fa
random,random_seed_53,53,38,swesmith/jaredpalmer__formik.91475adb,swesmith/FuelLabs__fuels-ts.b3f37c91,27,21,diff_node_diff_rootfs|same_build_tool|low_overlap|native_abi_change|rootfs_change,338295.382458,302018.625378,36276.75708,0.120114,-36276.75708,0,8,9,False,False,False,False,True,False,False,0.0,11.357465500000002,302007.267912,0.0,0.0,,build_cache:FuelLabs__fuels-ts.b3f37c91:root:changesets:b55338e227a8;build_cache:FuelLabs__fuels-ts.b3f37c91:root:turbo:b55338e227a8;build_cache:FuelLabs__fuels-ts.b3f37c91:root:typescript:b55338e227a8;dependency_view:FuelLabs__fuels-ts.b3f37c91:root:471ddc5c5a27de32;node_runtime:20.19.1:linux:x86_64:glibc:abi115;repo_baseline:FuelLabs__fuels-ts:b3f37c91aca4aa9d5e4c0d3967f66237190826ea;rootfs:node_20;source_overlay:FuelLabs__fuels-ts.b3f37c91:root;test_transform_cache:FuelLabs__fuels-ts.b3f37c91:root:vitest:b55338e227a8
random,random_seed_53,53,39,swesmith/FuelLabs__fuels-ts.b3f37c91,swesmith/brianc__node-postgres.ecff60dc,21,11,same_node_diff_rootfs|same_build_tool|low_overlap|rootfs_change,230591.773192,205868.331749,24723.441444,0.120093,-24723.441444,1,8,6,True,False,False,False,True,False,False,0.0,11.357465500000002,205856.974283,0.0,0.0,node_runtime:20.19.1:linux:x86_64:glibc:abi115,build_cache:brianc__node-postgres.ecff60dc:root:lerna:f43ed1faaa9b;build_cache:brianc__node-postgres.ecff60dc:root:typescript:f43ed1faaa9b;dependency_view:brianc__node-postgres.ecff60dc:root:ac69cf7675d96f1d;repo_baseline:brianc__node-postgres:ecff60dc8aa0bd1ad5ea8f4623af0756a86dc110;rootfs:node_20-slim;source_overlay:brianc__node-postgres.ecff60dc:root
random,random_seed_53,53,40,swesmith/brianc__node-postgres.ecff60dc,swesmith/bootstrap-vue__bootstrap-vue.9a246f45,11,9,diff_node_diff_rootfs|low_overlap|native_abi_change|rootfs_change,137325.802942,122815.381949,14510.420992,0.118148,-14510.420992,0,7,7,False,False,False,False,False,False,False,0.0,11.357465500000002,122804.024484,0.0,0.0,,build_cache:bootstrap-vue__bootstrap-vue.9a246f45:root:rollup:594eccebc247;dependency_view:bootstrap-vue__bootstrap-vue.9a246f45:root:d41e6daa3c100016;node_runtime:18.19.1:linux:x86_64:glibc:abi109;repo_baseline:bootstrap-vue__bootstrap-vue:9a246f45fc813f161df291fc7d6197febf8afaf4;rootfs:node_18-bullseye-slim;source_overlay:bootstrap-vue__bootstrap-vue.9a246f45:root;test_transform_cache:bootstrap-vue__bootstrap-vue.9a246f45:root:jest:594eccebc247
random,random_seed_53,53,41,swesmith/bootstrap-vue__bootstrap-vue.9a246f45,swesmith/websockets__ws.726c3732,9,63,same_node_diff_rootfs|low_overlap|rootfs_change,37224.405376,33213.760235,4010.645141,0.120753,-4010.645141,1,6,5,True,False,False,False,False,False,False,0.0,11.357465500000002,33202.40277,0.0,0.0,node_runtime:18.19.1:linux:x86_64:glibc:abi109,dependency_view:websockets__ws.726c3732:root:76eb131f76afa769;repo_baseline:websockets__ws:726c3732b3e5319219ed73cac4826fd36917e2e1;rootfs:node_18-slim;source_overlay:websockets__ws.726c3732:root;test_transform_cache:websockets__ws.726c3732:root:mocha:aaedef2a72b6
random,random_seed_53,53,42,swesmith/websockets__ws.726c3732,swesmith/svg__svgo.c06d8f68,63,55,diff_node_diff_rootfs|low_overlap|native_abi_change|rootfs_change,230773.436401,212417.003664,18356.432737,0.086417,-18356.432737,0,6,8,False,False,False,False,False,False,False,0.0,11.357465500000002,212405.646198,0.0,0.0,,build_cache:svg__svgo.c06d8f68:root:rollup:2b58ff2876b3;build_cache:svg__svgo.c06d8f68:root:typescript:2b58ff2876b3;dependency_view:svg__svgo.c06d8f68:root:e3122b4a0e1aa47b;node_runtime:20.19.1:linux:x86_64:glibc:abi115;repo_baseline:svg__svgo:c06d8f6899788defae9594537063c2f4307803e4;rootfs:node_20-slim;source_overlay:svg__svgo.c06d8f68:root;test_transform_cache:svg__svgo.c06d8f68:root:jest:2b58ff2876b3
random,random_seed_53,53,43,swesmith/svg__svgo.c06d8f68,swesmith/reactjs__react-transition-group.2989b5b8,55,46,diff_node_diff_rootfs|same_build_tool|same_test_tool|low_overlap|native_abi_change|rootfs_change,338295.382458,302018.625378,36276.75708,0.120114,-36276.75708,0,8,9,False,False,False,False,True,True,False,0.0,11.357465500000002,302007.267912,0.0,0.0,,build_cache:reactjs__react-transition-group.2989b5b8:root:babel:d8eb49b0cb73;build_cache:reactjs__react-transition-group.2989b5b8:root:next:d8eb49b0cb73;build_cache:reactjs__react-transition-group.2989b5b8:root:rollup:d8eb49b0cb73;dependency_view:reactjs__react-transition-group.2989b5b8:root:670f3bc8796f5ef3;node_runtime:18.19.1:linux:x86_64:glibc:abi109;repo_baseline:reactjs__react-transition-group:2989b5b87b4b4d1001f21c8efa503049ffb4fe8d;rootfs:node_18-slim;source_overlay:reactjs__react-transition-group.2989b5b8:root;test_transform_cache:reactjs__react-transition-group.2989b5b8:root:jest:d8eb49b0cb73
random,random_seed_53,53,44,swesmith/reactjs__react-transition-group.2989b5b8,swesmith/react-hook-form__react-hook-form.3adba2b8,46,44,same_node_same_rootfs|same_build_tool|same_test_tool,233552.659514,193242.587484,40310.07203,0.208598,-40310.07203,2,7,8,True,True,False,False,True,True,False,132.289401,0.0494345,193110.248648,0.0,0.0,node_runtime:18.19.1:linux:x86_64:glibc:abi109;rootfs:node_18-slim,build_cache:react-hook-form__react-hook-form.3adba2b8:root:rollup:759c3e15fb55;build_cache:react-hook-form__react-hook-form.3adba2b8:root:typescript:759c3e15fb55;dependency_view:react-hook-form__react-hook-form.3adba2b8:root:f10d22bc872be4f0;native_binary_bundle:react-hook-form__react-hook-form.3adba2b8:root:@swc_core:109;repo_baseline:react-hook-form__react-hook-form:3adba2b816dd50bbca460bbe61df64b50bc6b1da;source_overlay:react-hook-form__react-hook-form.3adba2b8:root;test_transform_cache:react-hook-form__react-hook-form.3adba2b8:root:cypress:759c3e15fb55;test_transform_cache:react-hook-form__react-hook-form.3adba2b8:root:jest:759c3e15fb55
random,random_seed_53,53,45,swesmith/react-hook-form__react-hook-form.3adba2b8,swesmith/sveltejs__svelte.6c9717a9,44,54,same_node_diff_rootfs|low_overlap|rootfs_change,137572.429229,122815.381949,14757.04728,0.120156,-14757.04728,1,9,6,True,False,False,False,False,False,False,0.0,11.357465500000002,122804.024484,0.0,0.0,node_runtime:18.19.1:linux:x86_64:glibc:abi109,build_cache:sveltejs__svelte.6c9717a9:root:changesets:85b839d59475;dependency_view:sveltejs__svelte.6c9717a9:root:b0c07bc3f3203c46;repo_baseline:sveltejs__svelte:6c9717a91f2f6ae10641d1cf502ba13d227fbe45;rootfs:node_18-bullseye;source_overlay:sveltejs__svelte.6c9717a9:root;test_transform_cache:sveltejs__svelte.6c9717a9:root:vitest:85b839d59475
random,random_seed_53,53,46,swesmith/sveltejs__svelte.6c9717a9,swesmith/marmelab__react-admin.823caa0b,54,31,diff_node_diff_rootfs|low_overlap|native_abi_change|rootfs_change,144922.262363,129364.053864,15558.208498,0.120267,-15558.208498,0,7,8,False,False,False,False,False,False,False,0.0,11.357465500000002,129352.696399,0.0,0.0,,build_cache:marmelab__react-admin.823caa0b:root:lerna:2ae6a8efe6cf;dependency_view:marmelab__react-admin.823caa0b:root:f178fcbaf6a59b3b;node_runtime:20.19.1:linux:x86_64:glibc:abi115;repo_baseline:marmelab__react-admin:823caa0b6489fc8133685525e22d30ddf57643fa;rootfs:node_20-bullseye-slim;source_overlay:marmelab__react-admin.823caa0b:root;test_transform_cache:marmelab__react-admin.823caa0b:root:cypress:2ae6a8efe6cf;test_transform_cache:marmelab__react-admin.823caa0b:root:jest:2ae6a8efe6cf
random,random_seed_53,53,47,swesmith/marmelab__react-admin.823caa0b,swesmith/emotion-js__emotion.b882bcba,31,16,diff_node_diff_rootfs|same_test_tool|low_overlap|native_abi_change|rootfs_change,237941.566138,212417.003664,25524.562474,0.120163,-25524.562474,0,8,8,False,False,False,False,False,True,False,0.0,11.357465500000002,212405.646198,0.0,0.0,,build_cache:emotion-js__emotion.b882bcba:root:changesets:c2de0d725c3c;build_cache:emotion-js__emotion.b882bcba:root:typescript:c2de0d725c3c;dependency_view:emotion-js__emotion.b882bcba:root:0f78ed9b2143da62;node_runtime:18.19.1:linux:x86_64:glibc:abi109;repo_baseline:emotion-js__emotion:b882bcba85132554992e4bd49e94c95939bbf810;rootfs:node_18-slim;source_overlay:emotion-js__emotion.b882bcba:root;test_transform_cache:emotion-js__emotion.b882bcba:root:jest:c2de0d725c3c
random,random_seed_53,53,48,swesmith/emotion-js__emotion.b882bcba,swesmith/babel__babel.2ea3fc8f,16,6,diff_node_diff_rootfs|low_overlap|native_abi_change|rootfs_change,29905.253608,26665.08832,3240.165287,0.121513,-3240.165287,0,8,5,False,False,False,False,False,False,False,0.0,11.357465500000002,26653.730854999998,0.0,0.0,,dependency_view:babel__babel.2ea3fc8f:root:fdd0cb43f8868f9e;node_runtime:20.19.1:linux:x86_64:glibc:abi115;repo_baseline:babel__babel:2ea3fc8f9b33a911840f17fbc407e7bfae2ed66f;rootfs:node_20-bullseye;source_overlay:babel__babel.2ea3fc8f:root
random,random_seed_53,53,49,swesmith/babel__babel.2ea3fc8f,swesmith/nock__nock.e7418da2,6,40,same_node_diff_rootfs|low_overlap|rootfs_change,44029.231701,39762.43215,4266.799551,0.107307,-4266.799551,1,4,6,True,False,False,False,False,False,False,0.0,11.357465500000002,39751.074685,0.0,0.0,node_runtime:20.19.1:linux:x86_64:glibc:abi115,dependency_view:nock__nock.e7418da2:root:541f81ce3f744a6f;repo_baseline:nock__nock:e7418da29feb4a7bf0aa1612bfb9d32a4051651e;rootfs:node_20;source_overlay:nock__nock.e7418da2:root;test_transform_cache:nock__nock.e7418da2:root:jest:bf94886cefe6;test_transform_cache:nock__nock.e7418da2:root:mocha:bf94886cefe6
random,random_seed_53,53,50,swesmith/nock__nock.e7418da2,swesmith/tinacms__tinacms.dffb104f,40,56,same_node_diff_rootfs|low_overlap|rootfs_change,230758.115812,212417.003664,18341.112148,0.086345,-18341.112148,1,6,7,True,False,False,False,False,False,False,0.0,11.357465500000002,212405.646198,0.0,0.0,node_runtime:20.19.1:linux:x86_64:glibc:abi115,build_cache:tinacms__tinacms.dffb104f:root:changesets:765d0508e257;build_cache:tinacms__tinacms.dffb104f:root:turbo:765d0508e257;dependency_view:tinacms__tinacms.dffb104f:root:45f79d9b7f2dc887;repo_baseline:tinacms__tinacms:dffb104f1850cabc15f495a5868a33a66295965a;rootfs:node_20-slim;source_overlay:tinacms__tinacms.dffb104f:root;test_transform_cache:tinacms__tinacms.dffb104f:root:playwright:765d0508e257
random,random_seed_53,53,51,swesmith/tinacms__tinacms.dffb104f,swesmith/payloadcms__payload.8f660355,56,43,same_node_same_rootfs|same_build_tool|same_test_tool,235124.341866,194698.373839,40425.968026,0.207634,-40425.968026,2,6,10,True,True,False,False,True,True,False,16.393405,0.0494345,194681.93099999998,0.0,0.0,node_runtime:20.19.1:linux:x86_64:glibc:abi115;rootfs:node_20-slim,build_cache:payloadcms__payload.8f660355:root:next:096d4a336345;build_cache:payloadcms__payload.8f660355:root:turbo:096d4a336345;dependency_view:payloadcms__payload.8f660355:root:a2f282bd4e00dd49;native_binary_bundle:payloadcms__payload.8f660355:root:@swc_core:115;native_binary_bundle:payloadcms__payload.8f660355:root:node-gyp:115;native_binary_bundle:payloadcms__payload.8f660355:root:sharp:115;repo_baseline:payloadcms__payload:8f66035522f568d42098a7ad525e7bf700662b9a;source_overlay:payloadcms__payload.8f660355:root;test_transform_cache:payloadcms__payload.8f660355:root:playwright:096d4a336345;test_transform_cache:payloadcms__payload.8f660355:root:vitest:096d4a336345
random,random_seed_53,53,52,swesmith/payloadcms__payload.8f660355,swesmith/foliojs__pdfkit.d0108157,43,20,diff_node_diff_rootfs|low_overlap|native_abi_change|rootfs_change,138467.891935,123601.223125,14866.66881,0.120279,-14866.66881,0,12,8,False,False,False,False,False,False,False,0.0,11.357465500000002,123589.86566,0.0,0.0,,build_cache:foliojs__pdfkit.d0108157:root:rollup:bbc97774e07e;dependency_view:foliojs__pdfkit.d0108157:root:11c27c17439e5efb;native_binary_bundle:foliojs__pdfkit.d0108157:root:canvas:109;node_runtime:18.19.1:linux:x86_64:glibc:abi109;repo_baseline:foliojs__pdfkit:d0108157f13d763ad5287a2293436b5a1aecf055;rootfs:node_18-slim;source_overlay:foliojs__pdfkit.d0108157:root;test_transform_cache:foliojs__pdfkit.d0108157:root:jest:bbc97774e07e
random,random_seed_53,53,53,swesmith/foliojs__pdfkit.d0108157,swesmith/nestjs__nest.346c9543,20,37,diff_node_diff_rootfs|low_overlap|native_abi_change|rootfs_change,439529.340894,392406.088268,47123.252627,0.120088,-47123.252627,0,8,11,False,False,False,False,False,False,False,0.0,11.357465500000002,392394.73080200003,0.0,0.0,,build_cache:nestjs__nest.346c9543:root:gulp:892e8dc67f5f;build_cache:nestjs__nest.346c9543:root:lerna:892e8dc67f5f;build_cache:nestjs__nest.346c9543:root:next:892e8dc67f5f;build_cache:nestjs__nest.346c9543:root:typescript:892e8dc67f5f;dependency_view:nestjs__nest.346c9543:root:1757422535048d10;native_binary_bundle:nestjs__nest.346c9543:root:@grpc_grpc-js:115;node_runtime:20.19.1:linux:x86_64:glibc:abi115;repo_baseline:nestjs__nest:346c9543120c692f314bdbf55fc9956d2fa6d87e;rootfs:node_20-slim;source_overlay:nestjs__nest.346c9543:root;test_transform_cache:nestjs__nest.346c9543:root:mocha:892e8dc67f5f
